      0.0000000000      0.0000000000      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.0250000000      0.0000049927      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.0500000000      0.0000191315      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.0750000000      0.0000399866      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.1000000000      0.0000637976      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.1250000000      0.0000858793      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.1500000000      0.0001011414      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.1750000000      0.0001046728      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.2000000000      0.0000923413      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.2250000000      0.0000613508      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.2500000000      0.0000107050      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.2750000000     -0.0000584719      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.3000000000     -0.0001427917      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.3250000000     -0.0002366631      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.3500000000     -0.0003325606      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.3750000000     -0.0004214971      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.4000000000     -0.0004936700      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.4250000000     -0.0005392423      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.4500000000     -0.0005492019      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.4750000000     -0.0005162362      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.5000000000     -0.0004355520      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.5250000000     -0.0003055712      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.5500000000     -0.0001284381      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.5750000000      0.0000897168      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.6000000000      0.0003387947      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.6250000000      0.0006050509      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.6500000000      0.0008717212      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.6750000000      0.0011199304      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.7000000000      0.0013298398      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.7250000000      0.0014819692      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.7500000000      0.0015586133      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.7750000000      0.0015452601      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.8000000000      0.0014319113      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.8250000000      0.0012142076      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.8500000000      0.0008942643      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.8750000000      0.0004811412      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.9000000000     -0.0000091151      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.9250000000     -0.0005538889      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.9500000000     -0.0011248806      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      0.9750000000     -0.0016894347      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      1.0000000000     -0.0022122554      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      1.0250000000     -0.0026574272      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      1.0500000000     -0.0029906302      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      1.0750000000     -0.0031814237      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      1.1000000000     -0.0032054550      1.0000000000      0.0000000000      0.0000000000      1.0000000000
      1.1250000000     -0.0030464516      0.9999999999      0.0000000000      0.0000000001      1.0000000000
      1.1500000000     -0.0026978538      0.9999999999      0.0000000000      0.0000000001      1.0000000000
      1.1750000000     -0.0021639643      0.9999999999      0.0000000000      0.0000000001      1.0000000000
      1.2000000000     -0.0014605095      0.9999999999      0.0000000000      0.0000000001      1.0000000000
      1.2250000000     -0.0006145404      0.9999999999      0.0000000000      0.0000000001      1.0000000000
      1.2500000000      0.0003363638      0.9999999999      0.0000000000      0.0000000001      1.0000000000
      1.2750000000      0.0013455850      0.9999999999      0.0000000000      0.0000000001      1.0000000000
      1.3000000000      0.0023596010      0.9999999999      0.0000000000      0.0000000001      1.0000000000
      1.3250000000      0.0033206769      0.9999999999      0.0000000000      0.0000000001      1.0000000000
      1.3500000000      0.0041699851      0.9999999999      0.0000000000      0.0000000001      1.0000000000
      1.3750000000      0.0048509914      0.9999999999      0.0000000000      0.0000000001      1.0000000000
      1.4000000000      0.0053129215      0.9999999998      0.0000000000      0.0000000002      1.0000000000
      1.4250000000      0.0055141045      0.9999999998      0.0000000000      0.0000000002      1.0000000000
      1.4500000000      0.0054249898      0.9999999998      0.0000000000      0.0000000002      1.0000000000
      1.4750000000      0.0050306369      0.9999999997      0.0000000000      0.0000000003      1.0000000000
      1.5000000000      0.0043325032      0.9999999997      0.0000000000      0.0000000003      1.0000000000
      1.5250000000      0.0033493841      0.9999999997      0.0000000000      0.0000000003      1.0000000000
      1.5500000000      0.0021174016      0.9999999997      0.0000000000      0.0000000003      1.0000000000
      1.5750000000      0.0006889913      0.9999999997      0.0000000000      0.0000000003      1.0000000000
      1.6000000000     -0.0008691103      0.9999999997      0.0000000000      0.0000000003      1.0000000000
      1.6250000000     -0.0024788152      0.9999999997      0.0000000000      0.0000000003      1.0000000000
      1.6500000000     -0.0040544491      0.9999999997      0.0000000000      0.0000000003      1.0000000000
      1.6750000000     -0.0055071595      0.9999999996      0.0000000000      0.0000000004      1.0000000000
      1.7000000000     -0.0067497470      0.9999999996      0.0000000000      0.0000000004      1.0000000000
      1.7250000000     -0.0077016635      0.9999999995      0.0000000000      0.0000000005      1.0000000000
      1.7500000000     -0.0082939023      0.9999999994      0.0000000000      0.0000000006      1.0000000000
      1.7750000000     -0.0084734928      0.9999999993      0.0000000000      0.0000000007      1.0000000000
      1.8000000000     -0.0082073266      0.9999999992      0.0000000000      0.0000000008      1.0000000000
      1.8250000000     -0.0074850625      0.9999999991      0.0000000000      0.0000000009      1.0000000000
      1.8500000000     -0.0063209015      0.9999999990      0.0000000000      0.0000000010      1.0000000000
      1.8750000000     -0.0047540760      0.9999999990      0.0000000000      0.0000000010      1.0000000000
      1.9000000000     -0.0028479632      0.9999999989      0.0000000000      0.0000000011      1.0000000000
      1.9250000000     -0.0006878072      0.9999999989      0.0000000000      0.0000000011      1.0000000000
      1.9500000000      0.0016228885      0.9999999989      0.0000000000      0.0000000011      1.0000000000
      1.9750000000      0.0039671577      0.9999999989      0.0000000000      0.0000000011      1.0000000000
      2.0000000000      0.0062203454      0.9999999989      0.0000000000      0.0000000011      1.0000000000
      2.0250000000      0.0082565799      0.9999999988      0.0000000000      0.0000000012      1.0000000000
      2.0500000000      0.0099556160      0.9999999987      0.0000000000      0.0000000013      1.0000000000
      2.0750000000      0.0112096838      0.9999999985      0.0000000000      0.0000000015      1.0000000000
      2.1000000000      0.0119299645      0.9999999982      0.0000000000      0.0000000018      1.0000000000
      2.1250000000      0.0120523163      0.9999999980      0.0000000000      0.0000000020      1.0000000000
      2.1500000000      0.0115419032      0.9999999977      0.0000000000      0.0000000023      1.0000000000
      2.1750000000      0.0103964203      0.9999999975      0.0000000000      0.0000000025      1.0000000000
      2.2000000000      0.0086476809      0.9999999973      0.0000000000      0.0000000027      1.0000000000
      2.2250000000      0.0063614057      0.9999999972      0.0000000000      0.0000000028      1.0000000000
      2.2500000000      0.0036351519      0.9999999971      0.0000000000      0.0000000029      1.0000000000
      2.2750000000      0.0005944175      0.9999999971      0.0000000000      0.0000000029      1.0000000000
      2.3000000000     -0.0026129407      0.9999999971      0.0000000000      0.0000000029      1.0000000000
      2.3250000000     -0.0058237384      0.9999999971      0.0000000000      0.0000000029      1.0000000000
      2.3500000000     -0.0088676201      0.9999999970      0.0000000000      0.0000000030      1.0000000000
      2.3750000000     -0.0115759375      0.9999999968      0.0000000000      0.0000000032      1.0000000000
      2.4000000000     -0.0137908977      0.9999999965      0.0000000000      0.0000000035      1.0000000000
      2.4250000000     -0.0153744912      0.9999999961      0.0000000000      0.0000000039      1.0000000000
      2.4500000000     -0.0162167071      0.9999999956      0.0000000000      0.0000000044      1.0000000000
      2.4750000000     -0.0162425597      0.9999999950      0.0000000000      0.0000000050      1.0000000000
      2.5000000000     -0.0154175017      0.9999999945      0.0000000000      0.0000000055      1.0000000000
      2.5250000000     -0.0137508676      0.9999999940      0.0000000000      0.0000000060      1.0000000000
      2.5500000000     -0.0112970873      0.9999999936      0.0000000000      0.0000000064      1.0000000000
      2.5750000000     -0.0081545202      0.9999999934      0.0000000000      0.0000000066      1.0000000000
      2.6000000000     -0.0044618858      0.9999999933      0.0000000000      0.0000000067      1.0000000000
      2.6250000000     -0.0003923938      0.9999999933      0.0000000000      0.0000000067      1.0000000000
      2.6500000000      0.0038541930      0.9999999933      0.0000000000      0.0000000067      1.0000000000
      2.6750000000      0.0080612094      0.9999999932      0.0000000000      0.0000000068      1.0000000000
      2.7000000000      0.0120059964      0.9999999930      0.0000000000      0.0000000070      1.0000000000
      2.7250000000      0.0154715226      0.9999999926      0.0000000000      0.0000000074      1.0000000000
      2.7500000000      0.0182581223      0.9999999920      0.0000000000      0.0000000080      1.0000000000
      2.7750000000      0.0201947230      0.9999999911      0.0000000000      0.0000000089      1.0000000000
      2.8000000000      0.0211489424      0.9999999901      0.0000000000      0.0000000099      1.0000000000
      2.8250000000      0.0210354754      0.9999999891      0.0000000000      0.0000000109      1.0000000000
      2.8500000000      0.0198222644      0.9999999880      0.0000000000      0.0000000120      1.0000000000
      2.8750000000      0.0175340469      0.9999999872      0.0000000000      0.0000000128      1.0000000000
      2.9000000000      0.0142530033      0.9999999865      0.0000000000      0.0000000135      1.0000000000
      2.9250000000      0.0101163735      0.9999999861      0.0000000000      0.0000000139      1.0000000000
      2.9500000000      0.0053110700      0.9999999859      0.0000000000      0.0000000141      1.0000000000
      2.9750000000      0.0000654749      0.9999999859      0.0000000000      0.0000000141      1.0000000000
      3.0000000000     -0.0053612325      0.9999999859      0.0000000000      0.0000000141      1.0000000000
      3.0250000000     -0.0106917292      0.9999999857      0.0000000000      0.0000000143      1.0000000000
      3.0500000000     -0.0156445746      0.9999999853      0.0000000000      0.0000000147      1.0000000000
      3.0750000000     -0.0199489052      0.9999999846      0.0000000000      0.0000000154      1.0000000000
      3.1000000000     -0.0233590395      0.9999999834      0.0000000000      0.0000000166      1.0000000000
      3.1250000000     -0.0256682154      0.9999999818      0.0000000000      0.0000000182      1.0000000000
